Customer ID,Recency,Frequency,Monetary,AverageOrderValue,TotalQuantity,UniqueProducts,CustomerLifetime,AveragePurchaseGap,Churn
15527,18,8,2428.53,14.990925925925927,991,127,335,2.062111801242236,0
15528,253,1,229.33,8.820384615384615,123,26,0,0.0,1
15529,22,11,3962.6,5.985800604229607,3455,415,343,0.5113464447806354,0
15530,21,4,1497.31,13.993551401869158,938,90,225,2.1132075471698113,0
15531,7,2,1972.39,9.00634703196347,1085,196,22,0.10091743119266056,0
15532,24,4,1564.73,6.23398406374502,515,205,332,1.324,0
15533,18,3,807.57,9.729759036144578,289,73,69,0.8414634146341463,0
15535,172,4,502.9,6.984722222222222,135,55,154,2.1690140845070425,1
15537,162,1,110.92,4.621666666666667,29,24,0,0.0,1
15539,6,1,538.46,13.133170731707319,410,41,0,0.0,0
15540,10,1,213.3,14.22,200,15,0,0.0,0
15541,113,1,85.13000000000001,2.9355172413793107,49,29,0,0.0,1
15543,287,1,127.86,4.566428571428571,86,26,0,0.0,1
15544,8,9,3546.71,13.693861003861004,3109,122,363,1.3953488372093024,0
15545,53,2,288.96999999999997,3.612125,162,78,316,4.0,0
15547,6,14,4910.6,7.065611510791367,3999,441,354,0.5043227665706052,0
15549,76,3,1681.46,14.749649122807018,694,104,239,2.106194690265487,0
15550,3,4,575.63,9.43655737704918,295,43,297,4.933333333333334,0
15551,36,1,436.06,15.036551724137931,218,29,0,0.0,0
15552,216,1,90.12,5.301176470588236,60,17,0,0.0,1
15553,59,1,428.93,7.798727272727273,449,51,0,0.0,0
15554,277,1,217.2,15.514285714285714,74,14,0,0.0,1
15555,11,16,4794.86,5.4057046223224345,4427,401,357,0.3972911963882618,0
15556,23,1,279.77,9.024838709677418,236,31,0,0.0,0
15557,28,1,468.91,24.679473684210528,213,16,0,0.0,0
15561,11,4,800.5899999999999,29.65148148148148,267,27,203,7.769230769230769,0
15562,351,1,134.55,134.55,39,1,0,0.0,1
15563,21,4,1400.44,12.393274336283186,1501,88,336,3.0,0
15565,49,2,173.16000000000003,21.645000000000003,60,8,20,2.857142857142857,0
15567,18,1,186.01,26.572857142857142,223,7,0,0.0,0
15568,2,3,758.29,14.307358490566036,461,27,70,1.3269230769230769,0
15569,103,5,1375.71,44.377741935483876,666,27,228,7.566666666666666,1
15570,6,12,4148.82,13.005705329153605,2063,231,362,1.119496855345912,0
15571,11,4,650.4300000000001,11.411052631578949,264,47,66,1.1607142857142858,0
15572,4,7,2533.42,11.950094339622641,1213,166,273,1.2843601895734598,0
15573,31,2,591.1899999999999,6.094742268041236,355,88,53,0.5520833333333334,0
15574,177,4,675.64,4.445,332,131,194,1.2781456953642385,1
15576,37,1,921.37,21.427209302325583,394,43,0,0.0,0
15577,150,3,258.88,6.637948717948718,89,39,154,4.052631578947368,1
15578,161,1,127.1,9.776923076923076,52,13,0,0.0,1
15579,68,2,327.6,6.825,117,45,245,5.212765957446808,0
15581,120,13,3675.77,25.176506849315068,283,134,245,1.6482758620689655,1
15582,24,3,682.9100000000001,15.52068181818182,453,39,195,4.534883720930233,0
15584,23,4,720.86,5.908688524590164,313,89,138,1.1322314049586777,0
15585,176,1,455.3,14.687096774193549,320,31,0,0.0,1
15587,49,4,913.68,101.52,312,3,301,37.625,0
15589,255,3,478.53,16.50103448275862,243,28,54,1.9285714285714286,1
15592,46,1,388.58,16.190833333333334,354,24,0,0.0,0
15593,70,1,199.8,39.96,60,5,0,0.0,0
15594,15,5,1771.78,17.201747572815535,983,85,218,2.1372549019607843,0
15596,100,5,1406.59,18.267402597402597,561,51,264,3.4473684210526314,1
15597,34,1,324.57,14.753181818181817,279,22,0,0.0,0
15598,52,1,240.68,17.19142857142857,160,14,0,0.0,0
15599,26,2,761.74,14.648846153846154,718,50,177,3.4705882352941178,0
15601,10,14,6776.56,16.52819512195122,4983,230,361,0.8655256723716381,0
15602,7,9,1297.8700000000001,28.214565217391307,1137,30,359,7.888888888888889,0
15603,78,1,48.480000000000004,24.240000000000002,96,2,0,0.0,0
15604,51,1,216.39000000000001,12.728823529411766,159,17,0,0.0,0
15605,35,5,1198.23,17.88402985074627,441,61,337,5.075757575757576,0
15606,60,9,2920.16,37.92415584415584,892,48,263,3.4210526315789473,0
15607,336,1,104.76,8.05846153846154,202,13,0,0.0,1
15608,27,4,1093.68,18.228,714,59,92,1.5423728813559323,0
15609,183,1,298.48,18.655,148,16,0,0.0,1
15610,51,1,112.46000000000001,18.743333333333336,66,6,0,0.0,0
15611,9,13,1591.45,37.01046511627907,504,23,325,7.619047619047619,0
15612,35,2,195.15,32.525,52,4,25,5.0,0
15615,9,23,10399.74,24.585673758865248,5508,184,348,0.8056872037914692,0
15618,32,4,776.851,17.263355555555556,454,39,103,2.340909090909091,0
15619,10,1,336.4,112.13333333333333,136,3,0,0.0,0
15620,56,3,1553.18,15.5318,915,92,301,3.04040404040404,0
15621,3,4,1293.03,80.814375,501,11,17,1.0666666666666667,0
15622,42,9,3709.56,20.051675675675675,1674,169,239,1.2880434782608696,0
15623,140,1,301.03000000000003,15.843684210526318,125,19,0,0.0,1
15624,116,4,588.13,17.297941176470587,357,26,139,4.181818181818182,1
15625,103,4,1534.26,23.9728125,1188,44,131,2.0476190476190474,1
15626,74,2,675.8,13.791836734693877,766,49,254,5.291666666666667,0
15628,4,9,2870.2400000000002,18.51767741935484,1894,85,362,2.324675324675325,0
15630,44,2,1186.35,19.772499999999997,800,57,159,2.694915254237288,0
15632,15,8,3285.31,19.67251497005988,2109,107,259,1.5421686746987953,0
15634,16,1,243.55,16.236666666666668,99,15,0,0.0,0
15636,89,2,724.76,28.9904,284,20,192,8.0,0
15637,52,1,223.36,14.890666666666668,128,15,0,0.0,0
15639,133,1,425.32,17.0128,323,25,0,0.0,1
15640,3,15,12416.11,26.084264705882354,6572,240,367,0.7578947368421053,0
15641,104,4,1887.2,15.858823529411765,1562,102,253,2.135593220338983,1
15643,191,3,664.0,20.12121212121212,246,31,90,2.8125,1
15644,165,4,803.54,3.4635344827586207,550,166,94,0.4025974025974026,1
15645,18,1,612.01,11.769423076923077,256,50,0,0.0,0
15646,157,3,447.64000000000004,12.789714285714288,394,35,214,6.294117647058823,1
15648,203,2,639.5,26.645833333333332,218,23,62,2.6956521739130435,1
15649,335,2,816.0,408.0,192,1,31,31.0,1
15651,36,3,646.3,20.196875,479,27,223,7.193548387096774,0
15652,90,1,337.74,16.082857142857144,208,21,0,0.0,0
15653,92,2,877.44,146.24,1200,4,23,4.6,1
15654,8,2,922.53,43.93,475,15,16,0.8,0
15655,242,1,560.6700000000001,16.49029411764706,324,34,0,0.0,1
15656,44,4,748.5,15.925531914893616,343,46,238,5.173913043478261,0
15657,22,1,30.0,30.0,24,1,0,0.0,0
15658,189,5,1024.1000000000001,21.33541666666667,242,40,182,3.851063829787234,1
15659,43,1,306.45,27.85909090909091,111,11,0,0.0,0
15660,24,9,1600.86,17.787333333333333,1050,55,340,3.797752808988764,0
15661,316,2,309.8,61.96,236,4,21,5.25,1
15663,105,1,138.14,15.348888888888887,106,9,0,0.0,1
15664,50,1,386.43,22.731176470588235,157,17,0,0.0,0
15665,167,2,2222.21,19.323565217391305,1654,92,74,0.6491228070175439,1
15667,39,1,301.32000000000005,23.17846153846154,240,13,0,0.0,0
15668,217,1,76.32000000000001,76.32000000000001,72,1,0,0.0,1
15669,39,4,684.34,20.737575757575758,342,31,223,6.9375,0
15670,296,1,173.05,14.420833333333334,91,12,0,0.0,1
15671,18,7,2657.13,34.065769230769234,1699,52,252,3.2337662337662336,0
15673,87,4,2726.23,19.755289855072466,1451,107,238,1.72992700729927,0
15674,72,5,2446.6,21.46140350877193,1275,88,181,1.592920353982301,0
15675,80,3,323.69,15.413809523809524,527,20,198,9.9,0
15676,18,3,3435.76,17.00871287128713,2252,191,265,1.3134328358208955,0
15677,48,1,657.23,19.916060606060608,319,33,0,0.0,0
15678,52,1,352.7,29.391666666666666,184,12,0,0.0,0
15679,23,4,781.28,7.102545454545455,1170,98,158,1.4403669724770642,0
15680,8,3,1333.68,17.09846153846154,952,61,356,4.6103896103896105,0
15681,24,5,1426.16,26.90867924528302,816,32,255,4.884615384615385,0
15683,116,1,193.75,19.375,131,10,0,0.0,1
15687,8,9,2993.1,18.030722891566263,1310,119,321,1.9212121212121211,0
15689,119,2,254.1,28.233333333333334,84,8,241,30.125,1
15690,3,2,239.76,12.618947368421052,408,19,96,5.333333333333333,0
15691,251,1,136.8,68.4,72,2,0,0.0,1
15692,27,1,191.04,15.92,138,12,0,0.0,0
15694,0,14,6479.4,83.06923076923077,1677,42,372,4.766233766233766,0
15695,266,2,409.98,18.635454545454547,212,22,0,0.0,1
15696,32,8,2711.11,16.137559523809525,1015,140,293,1.7305389221556886,0
15699,17,1,309.65,17.202777777777776,113,18,0,0.0,0
15700,171,2,696.68,8.10093023255814,357,85,1,0.011764705882352941,1
15701,1,4,1529.0,6.647826086956521,912,193,108,0.4672489082969432,0
15703,264,1,211.5,42.3,66,5,0,0.0,1
15704,139,4,2293.62,19.603589743589744,1028,79,75,0.6379310344827587,1
15705,200,1,143.1,23.849999999999998,62,6,0,0.0,1
15706,63,4,1060.56,19.28290909090909,321,50,52,0.9259259259259259,0
15707,34,4,916.98,4.473073170731707,594,126,51,0.24019607843137256,0
15708,40,7,3235.25,11.8507326007326,1217,124,328,1.1985294117647058,0
15709,283,1,133.25,22.208333333333332,121,6,0,0.0,1
15712,8,5,1072.3600000000001,20.233207547169815,486,41,278,5.326923076923077,0
15713,142,2,356.7,18.773684210526316,150,18,222,12.333333333333334,1
15714,11,2,330.03000000000003,9.706764705882353,186,34,66,2.0,0
15716,145,4,1101.11,9.411196581196581,738,101,223,1.9137931034482758,1
15717,233,1,150.3,21.47142857142857,70,7,0,0.0,1
15719,32,13,5030.07,5.402867883995703,2718,299,304,0.3225806451612903,0
15720,23,1,598.73,4.677578125,281,128,0,0.0,0
15721,11,1,471.40000000000003,5.611904761904762,388,80,0,0.0,0
15722,35,5,2211.21,33.00313432835821,1023,45,254,3.8333333333333335,0
15723,364,1,190.70000000000002,5.018421052631579,73,37,0,0.0,1
15724,200,2,218.25,19.84090909090909,73,11,83,8.3,1
15725,14,1,415.25,12.9765625,221,32,0,0.0,0
15727,16,7,5159.06,17.139734219269105,3063,213,342,1.13,0
15729,212,1,85.0,17.0,28,5,0,0.0,1
15730,65,3,1120.88,16.01257142857143,689,68,140,2.028985507246377,0
15732,211,2,294.12,21.00857142857143,215,13,159,12.23076923076923,1
15733,282,1,162.3,16.23,62,10,0,0.0,1
15734,114,2,1339.45,51.517307692307696,346,25,85,3.4,1
15737,14,8,1188.1200000000001,16.734084507042255,597,60,228,3.2285714285714286,0
15738,18,16,4812.42,27.817456647398846,2982,46,353,2.005813953488372,0
15739,65,1,449.12,56.14,472,8,0,0.0,0
15740,48,1,154.88,17.20888888888889,152,9,0,0.0,0
15743,15,4,775.96,9.022790697674418,214,59,168,1.9764705882352942,0
15744,77,1,34.8,11.6,120,3,0,0.0,0
15745,18,4,1094.5900000000001,17.65467741935484,421,57,217,3.540983606557377,0
15746,133,1,196.88,7.031428571428571,178,28,0,0.0,1
15747,12,3,946.64,10.518222222222223,466,52,160,1.7865168539325842,0
15748,39,1,144.36,7.218000000000001,50,19,0,0.0,0
15749,234,3,44534.3,4453.43,18028,5,97,10.777777777777779,1
15750,2,8,2463.05,8.464089347079039,1783,214,364,1.2448275862068965,0
15752,39,7,2626.6,6.485432098765432,1960,236,333,0.8143564356435643,0
15753,304,1,79.2,79.2,144,1,0,0.0,1
15754,50,3,458.57,16.3775,199,24,195,7.185185185185185,0
15755,9,6,2364.25,16.7677304964539,1427,127,284,2.0142857142857142,0
15756,60,4,528.01,2.764450261780105,241,160,187,0.9842105263157894,0
15757,65,2,714.42,15.876,491,43,152,3.4545454545454546,0
15758,24,1,205.25,22.805555555555557,47,9,0,0.0,0
15759,217,3,253.04000000000002,36.14857142857143,60,5,139,23.166666666666668,1
15762,64,2,583.75,15.777027027027026,251,37,12,0.3333333333333333,0
15763,31,2,1086.92,17.818360655737706,271,58,45,0.75,0
15764,87,6,3279.9700000000003,18.222055555555556,2050,150,188,1.0502793296089385,0
15766,63,1,315.06,28.64181818181818,170,11,0,0.0,0
15768,115,3,621.83,23.030740740740743,244,23,110,4.230769230769231,1
15769,6,26,56252.72,432.7132307692308,29672,26,363,2.744186046511628,0
15773,5,1,635.6800000000001,63.568000000000005,311,10,0,0.0,0
15774,68,1,270.8,10.832,87,25,0,0.0,0
15775,244,1,104.9,14.985714285714286,68,7,0,0.0,1
15776,132,1,241.62,13.423333333333334,138,18,0,0.0,1
15777,240,4,1047.1100000000001,49.86238095238096,378,18,120,5.95,1
15780,183,3,475.28000000000003,16.38896551724138,220,26,174,6.178571428571429,1
15781,24,3,345.46000000000004,17.273000000000003,180,20,280,14.736842105263158,0
15782,9,3,2614.74,60.80790697674418,864,34,79,1.880952380952381,0
15783,10,1,246.3,17.592857142857145,212,14,0,0.0,0
15785,32,5,2328.9700000000003,28.059879518072293,1612,58,262,3.1951219512195124,0
15786,45,3,4919.0,18.492481203007518,3340,257,68,0.25660377358490566,0
15787,25,3,933.26,4.6663,534,156,35,0.17587939698492464,0
15789,357,1,351.3,14.052,438,25,0,0.0,1
15790,9,1,218.75,6.4338235294117645,113,34,0,0.0,0
15791,43,2,1612.69,21.502533333333336,731,66,160,2.1621621621621623,0
15793,14,3,965.61,80.4675,553,6,253,23.0,0
15795,149,1,610.01,14.524047619047618,581,42,0,0.0,1
15796,0,8,2708.61,20.519772727272727,860,70,301,2.2748091603053435,0
15797,112,4,2207.4,275.925,873,8,206,29.285714285714285,1
15799,75,3,884.14,9.021836734693878,955,94,258,2.6597938144329896,0
15800,106,2,696.89,5.956324786324786,332,116,139,1.1982758620689655,1
15801,45,3,1063.95,16.62421875,570,61,63,0.9841269841269841,0
15802,142,1,451.42,451.42,1,1,0,0.0,1
15803,50,1,415.82000000000005,51.977500000000006,290,8,0,0.0,0
15804,0,13,4206.39,16.05492366412214,2565,170,198,0.7394636015325671,0
15805,22,17,5488.18,18.355117056856187,3367,220,341,1.1308724832214765,0
15806,45,3,784.58,25.309032258064516,602,24,230,7.666666666666667,0
15807,49,3,903.9,18.83125,430,48,26,0.5531914893617021,0
15808,305,4,3651.27,18.72446153846154,1305,142,63,0.31958762886597936,1
15809,35,5,515.77,14.736285714285714,301,31,266,7.794117647058823,0
15810,78,4,1391.98,15.640224719101123,861,66,218,2.4545454545454546,0
15811,21,6,2218.62,16.681353383458646,1071,117,343,2.5757575757575757,0
15812,106,5,1801.14,43.930243902439024,922,36,210,5.225,1
15813,207,2,1303.9099999999999,32.59775,603,40,31,0.7948717948717948,1
15814,16,4,1945.3300000000002,27.018472222222226,1271,63,33,0.4507042253521127,0
15815,63,5,2100.6,42.86938775510204,1856,33,196,4.0625,0
15819,48,4,1905.45,15.491463414634147,1357,96,227,1.8524590163934427,0
15820,319,1,206.98,12.175294117647057,128,17,0,0.0,1
15821,43,2,570.96,9.209032258064516,202,57,17,0.2786885245901639,0
15822,2,2,885.47,26.832424242424242,375,28,356,11.125,0
15823,371,1,15.0,15.0,1,1,0,0.0,1
15825,171,1,532.94,26.647000000000002,220,20,0,0.0,1
15826,55,3,1654.31,24.328088235294118,963,64,154,2.298507462686567,0
15827,72,14,1836.09,15.966,882,72,299,2.587719298245614,0
15829,98,2,636.14,12.473333333333333,996,44,41,0.82,1
15830,37,1,576.0,14.76923076923077,415,39,0,0.0,0
15831,57,3,794.64,12.04,1092,63,265,4.061538461538461,0
15832,253,1,836.79,15.49611111111111,465,54,0,0.0,1
15834,69,4,2225.15,8.271933085501859,961,242,206,0.7686567164179104,0
15835,43,4,954.09,19.0818,439,47,286,5.816326530612245,0
15836,49,1,137.37,13.737,26,10,0,0.0,0
15837,64,1,391.98,16.3325,189,24,0,0.0,0
15838,10,19,33643.08,201.45556886227547,18368,54,356,2.1144578313253013,0
15839,32,3,1048.49,16.911129032258064,675,56,114,1.8688524590163935,0
15840,58,2,355.56,13.168888888888889,396,26,113,4.346153846153846,0
15841,72,4,1224.06,26.043829787234042,942,36,266,5.739130434782608,0
15843,303,1,118.95,14.86875,27,8,0,0.0,1
15844,45,1,130.73999999999998,11.885454545454543,134,11,0,0.0,0
15845,17,8,3711.77,26.896884057971015,1926,97,319,2.2992700729927007,0
15847,37,2,389.27,17.694090909090907,449,22,249,11.857142857142858,0
15850,18,2,234.88,2.525591397849462,298,87,148,1.608695652173913,0
15852,186,2,160.71,7.305000000000001,48,22,10,0.47619047619047616,1
15853,51,1,110.8,3.6933333333333334,135,29,0,0.0,0
15854,3,12,2969.12,21.51536231884058,926,105,357,2.5693430656934306,0
15855,136,5,712.24,8.903,470,59,126,1.5949367088607596,1
15856,3,27,16143.64,25.706433121019106,10866,295,361,0.5582137161084529,0
15857,18,1,297.0,21.214285714285715,308,14,0,0.0,0
15858,15,5,1427.57,7.59345744680851,1163,145,351,1.8663101604278074,0
15860,40,8,965.16,6.943597122302158,437,105,327,2.3405797101449277,0
15861,11,8,3146.92,5.82762962962963,2528,339,254,0.46938775510204084,0
15862,7,4,832.88,5.665850340136054,585,142,365,2.493150684931507,0
15863,25,2,68.84,3.8244444444444445,19,18,167,9.823529411764707,0
15864,21,6,1936.32,96.816,1192,16,293,15.368421052631579,0
15865,40,3,895.13,22.37825,368,37,173,4.410256410256411,0
15866,100,1,211.89,4.927674418604651,124,43,0,0.0,1
15867,4,15,3810.14,8.300958605664487,2052,302,363,0.7816593886462883,0
15869,276,2,149.64,9.975999999999999,175,13,0,0.0,1
15870,32,1,351.44,4.749189189189189,333,68,0,0.0,0
15872,14,2,316.25,2.928240740740741,187,101,0,0.0,0
15874,63,7,4405.88,36.71566666666667,2534,110,220,1.8319327731092436,0
15877,1,2,490.33,3.8915079365079364,368,122,16,0.128,0
15880,368,1,329.03,3.427395833333333,202,95,0,0.0,1
15881,311,5,501.39,17.289310344827587,260,26,52,1.8214285714285714,1
15882,198,4,516.36,22.450434782608696,276,23,169,7.681818181818182,1
15883,1,2,396.48,8.091428571428573,223,42,31,0.6458333333333334,0
15885,92,3,379.35,21.075000000000003,111,18,216,12.647058823529411,1
15886,59,1,181.09,15.090833333333334,147,12,0,0.0,0
15888,80,1,168.31,14.025833333333333,76,11,0,0.0,0
15889,156,2,420.07,4.942,206,79,212,2.5238095238095237,1
15891,226,1,511.68,8.528,418,60,0,0.0,1
15894,252,2,258.25,6.97972972972973,164,35,115,3.1944444444444446,1
15895,149,1,179.17,16.288181818181815,94,11,0,0.0,1
15897,193,2,208.59,9.481363636363637,223,17,0,0.0,1
15898,0,5,1383.83,16.474166666666665,567,70,367,4.397590361445783,0
15899,368,1,56.25,14.0625,39,4,0,0.0,1
15900,23,1,337.28000000000003,7.176170212765958,216,44,0,0.0,0
15901,16,3,351.73,3.168738738738739,379,102,138,1.2545454545454546,0
15903,9,7,5126.76,69.28054054054054,2410,46,285,3.863013698630137,0
15904,7,1,164.68,5.489333333333334,84,30,0,0.0,0
15906,19,7,1567.69,10.451266666666667,544,113,235,1.563758389261745,0
15907,3,3,882.72,3.905840707964602,478,175,206,0.9111111111111111,0
15909,173,1,191.94,27.419999999999998,98,7,0,0.0,1
15910,0,8,1228.88,4.6198496240601505,1013,215,315,1.181132075471698,0
15912,177,2,264.62,13.927368421052632,185,19,54,3.0,1
15916,15,8,1502.8600000000001,9.95271523178808,752,124,350,2.3133333333333335,0
15917,247,1,123.1,10.258333333333333,42,12,0,0.0,1
15918,190,2,334.23,8.35575,153,33,80,2.051282051282051,1
15919,19,2,525.69,4.308934426229508,385,103,349,2.884297520661157,0
15920,153,4,167.5,2.7916666666666665,99,53,0,0.0,1
15921,172,1,323.03000000000003,13.459583333333335,162,24,0,0.0,1
15922,372,1,369.5,33.59090909090909,138,11,0,0.0,1
15923,372,1,127.08,6.051428571428572,122,21,0,0.0,1
15925,193,1,207.15,17.2625,93,12,0,0.0,1
15930,66,1,426.63,20.315714285714286,139,21,0,0.0,0
15932,3,8,2495.87,21.703217391304346,2325,93,285,2.473684210526316,0
15933,20,3,1107.46,14.965675675675676,885,63,65,0.8767123287671232,0
15935,238,2,416.86,34.73833333333334,115,12,2,0.18181818181818182,1
15937,63,1,145.35000000000002,20.764285714285716,73,7,0,0.0,0
15938,111,5,404.58000000000004,22.47666666666667,240,13,211,12.294117647058824,1
15939,89,15,6115.01,80.46065789473684,4728,28,241,3.1466666666666665,0
15940,310,1,35.8,35.8,4,1,0,0.0,1
15942,133,1,337.44,24.102857142857143,232,14,0,0.0,1
15944,276,1,325.1,54.18333333333334,50,6,0,0.0,1
15945,364,1,181.0,90.5,52,2,0,0.0,1
15947,82,1,1708.24,58.9048275862069,898,29,0,0.0,0
15948,7,2,955.24,15.920666666666667,567,51,35,0.5932203389830508,0
15949,16,2,364.72,19.19578947368421,284,12,54,3.0,0
15950,31,4,1744.71,17.986701030927836,719,86,327,3.3958333333333335,0
15951,8,2,708.22,17.273658536585366,313,36,276,6.9,0
15952,33,4,781.91,9.30845238095238,391,65,191,2.289156626506024,0
15953,14,8,1657.28,17.085360824742267,891,63,354,3.6458333333333335,0
15955,23,14,4416.26,24.13256830601093,2135,137,348,1.89010989010989,0
15957,31,1,428.89,10.211666666666666,211,40,0,0.0,0
15958,73,1,104.35,14.907142857142857,33,7,0,0.0,0
15963,19,2,470.76,16.812857142857144,298,26,25,0.9259259259259259,0
15965,16,4,808.87,7.287117117117117,434,88,350,3.172727272727273,0
15967,22,2,397.68,4.971,205,73,295,3.7341772151898733,0
15969,2,3,666.1,33.305,124,20,182,9.578947368421053,0
15970,303,1,314.09999999999997,28.55454545454545,116,11,0,0.0,1
15971,17,12,4199.85,119.9957142857143,1717,10,293,8.529411764705882,0
15973,366,1,307.82000000000005,76.95500000000001,106,4,0,0.0,1
15974,38,7,3442.15,19.557670454545455,2262,141,249,1.4057142857142857,0
15975,83,1,371.01,15.45875,243,24,0,0.0,0
15976,164,2,427.64,4.454583333333333,275,83,54,0.5684210526315789,1
15977,16,2,1054.73,16.226615384615386,1016,48,21,0.328125,0
15978,76,1,1098.78,22.42408163265306,888,49,0,0.0,0
15980,88,3,2398.86,55.78744186046512,1560,40,165,3.9285714285714284,0
15981,24,8,3408.48,35.13896907216495,1866,53,286,2.9583333333333335,0
15983,21,4,1465.12,13.081428571428571,886,82,351,3.1531531531531534,0
15984,2,10,2780.63,10.777635658914729,1815,217,365,1.404669260700389,0
15985,122,2,1142.42,30.876216216216218,1086,29,113,3.138888888888889,1
15986,29,1,168.12,12.008571428571429,268,14,0,0.0,0
15987,11,7,1432.77,11.193515625,1533,110,356,2.7874015748031495,0
15988,18,1,156.78,6.03,180,26,0,0.0,0
15990,43,2,792.11,15.232884615384616,443,52,243,4.764705882352941,0
15992,3,1,41.989999999999995,13.996666666666664,17,3,0,0.0,0
15993,8,7,2777.67,5.115414364640884,2037,335,35,0.05904059040590406,0
15994,54,1,414.27,12.9459375,173,31,0,0.0,0
15996,87,6,1032.58,8.130551181102362,380,103,277,2.1984126984126986,0
15998,36,5,3080.22,6.111547619047618,2032,370,325,0.6421471172962226,0
16000,2,3,12393.7,1377.0777777777778,5110,9,0,0.0,0
16003,29,5,2735.37,26.556990291262135,1185,82,329,3.215686274509804,0
16005,11,4,578.71,2.8791542288557217,280,173,258,1.29,0
16006,210,1,101.4,12.675,84,8,0,0.0,1
16007,47,4,1693.81,4.445695538057743,1388,221,167,0.4368421052631579,0
16008,23,3,478.78,14.508484848484848,323,29,180,5.625,0
16009,21,4,972.11,11.855,366,68,137,1.691358024691358,0
16010,245,3,392.4,4.9670886075949365,202,62,116,1.4743589743589745,1
16011,7,16,3352.96,15.966476190476191,2035,99,357,1.6794258373205742,0
16012,34,3,1415.29,15.05627659574468,799,87,119,1.2795698924731183,0
16013,3,47,37130.6,267.126618705036,15536,30,367,2.5579710144927534,0
16014,37,3,646.83,4.687173913043479,258,123,253,1.8394160583941606,0
16015,3,3,704.55,3.892541436464088,907,146,45,0.24444444444444444,0
16016,2,8,1465.51,6.542455357142857,602,156,363,1.6143497757847534,0
16017,46,1,211.88,6.62125,102,26,0,0.0,0
16018,38,2,408.9,14.603571428571428,190,26,141,5.222222222222222,0
16019,46,9,3786.24,23.663999999999998,1733,133,317,1.9748427672955975,0
16020,16,3,851.01,18.500217391304346,487,42,48,1.0666666666666667,0
16022,259,1,602.63,8.48774647887324,255,68,0,0.0,1
16023,45,3,719.81,7.126831683168317,358,90,220,2.2,0
16024,11,1,251.03,3.9846031746031745,397,61,0,0.0,0
16025,29,1,439.65999999999997,15.702142857142857,338,28,0,0.0,0
16026,42,1,236.09,7.3778125,243,30,0,0.0,0
16027,91,6,934.62,58.41375,1147,11,210,13.866666666666667,1
16029,38,63,80850.84,335.4806639004149,40108,44,335,1.3166666666666667,0
16030,309,1,331.24,11.422068965517242,283,28,0,0.0,1
16031,91,2,547.9,5.590816326530612,421,91,154,1.5876288659793814,1
16033,5,20,8778.82,7.782641843971631,3529,538,364,0.3149955634427684,0
16034,195,3,437.70000000000005,19.895454545454548,242,18,136,6.476190476190476,1
16036,86,2,758.9200000000001,13.798545454545456,716,55,176,3.259259259259259,0
16037,269,3,855.02,21.923589743589744,428,37,88,2.3157894736842106,1
16038,7,3,471.78,18.145384615384614,244,24,194,7.72,0
16040,64,3,1313.55,20.20846153846154,684,57,203,3.15625,0
16041,30,3,3166.4,527.7333333333333,1584,6,110,22.0,0
16042,21,5,1177.47,16.821,743,68,310,4.478260869565218,0
16043,37,4,773.99,19.845897435897434,503,30,280,7.342105263157895,0
16045,119,4,1340.7,16.15301204819277,897,71,170,2.0609756097560976,1
16048,372,2,256.44,32.055,144,8,0,0.0,1
16049,39,3,1074.81,3.5946822742474915,763,248,34,0.11409395973154363,0
16050,173,1,137.9,13.790000000000001,278,10,0,0.0,1
16052,53,1,362.06,10.648823529411764,282,34,0,0.0,0
16053,32,2,1511.95,17.999404761904763,1793,81,89,1.072289156626506,0
16054,144,1,783.9,11.198571428571428,380,70,0,0.0,1
16055,220,1,134.8,16.85,22,8,0,0.0,1
16056,44,1,650.75,9.859848484848484,345,66,0,0.0,0
16057,15,7,2263.12,18.703471074380165,863,109,268,2.2333333333333334,0
16059,65,6,1453.16,8.163820224719101,641,126,301,1.689265536723164,0
16062,9,4,1153.62,18.0253125,800,50,355,5.603174603174603,0
16063,259,1,335.32,14.57913043478261,262,23,0,0.0,1
16065,364,1,367.14,5.02931506849315,228,71,0,0.0,1
16066,16,5,1521.04,15.059801980198019,935,77,107,1.06,0
16070,21,2,852.15,25.82272727272727,457,32,9,0.28125,0
16071,44,1,326.24,15.535238095238096,180,21,0,0.0,0
16072,287,1,584.3199999999999,25.405217391304344,140,23,0,0.0,1
16073,296,1,122.4,122.4,48,1,0,0.0,1
16076,2,10,2234.73,17.323488372093024,1435,71,205,1.5703125,0
16078,283,1,79.2,79.2,16,1,0,0.0,1
16079,16,3,1352.0,64.38095238095238,864,18,23,1.15,0
16080,81,2,217.16,21.716,128,10,192,21.333333333333332,0
16081,55,5,2799.42,12.553452914798207,1473,175,310,1.3873873873873874,0
16083,100,2,1317.62,42.50387096774193,908,31,259,8.633333333333333,1
16084,298,1,436.18,11.47842105263158,216,38,0,0.0,1
16085,22,5,981.51,5.877305389221557,636,123,297,1.783132530120482,0
16086,58,5,1121.39,28.753589743589746,511,24,307,8.026315789473685,0
16091,154,2,315.06,17.503333333333334,154,16,43,2.5294117647058822,1
16092,114,3,817.86,16.036470588235293,628,37,139,2.76,1
16093,106,1,17.0,17.0,20,1,0,0.0,1
16094,11,4,1078.23,17.114761904761906,647,48,207,3.338709677419355,0
16096,263,1,320.62,26.718333333333334,155,12,0,0.0,1
